"id","symbol","price_date","open_price","high_price","low_price","close_price","volume"
1459251,"URTH","2021-05-21","115.1078","115.2740","114.4801","114.6278","33400"
1459222,"URTH","2021-05-20","113.7140","114.9140","113.7140","114.6186","91700"
1459193,"URTH","2021-05-19","112.3847","113.2248","111.9324","113.2248","108600"
1459164,"URTH","2021-05-18","114.6094","114.7201","113.8340","113.8432","67400"
1459135,"URTH","2021-05-17","114.1755","114.3509","113.6863","114.1940","250000"
1459106,"URTH","2021-05-14","113.5017","114.6555","113.5017","114.6001","42900"
1459077,"URTH","2021-05-13","111.8124","113.1509","111.8124","112.7909","151000"
1459048,"URTH","2021-05-12","113.0032","113.4647","111.4617","111.5447","75300"
1459019,"URTH","2021-05-11","113.2894","114.0278","112.8370","113.8247","136000"
1458990,"URTH","2021-05-10","116.2063","116.2063","114.9601","115.0247","46800"
1458961,"URTH","2021-05-07","115.2370","116.1140","115.2370","116.0586","56700"
1458932,"URTH","2021-05-06","114.2494","114.9324","113.7786","114.9324","44400"
1458903,"URTH","2021-05-05","114.4340","114.5078","113.8986","114.0463","38900"
1458874,"URTH","2021-05-04","113.9078","113.9909","112.7447","113.5940","210100"
1458848,"URTH","2021-05-03","114.9786","115.2463","114.6463","114.7017","82900"
1458819,"URTH","2021-04-30","114.6278","114.7848","113.9632","114.1017","172800"
1458790,"URTH","2021-04-29","115.6709","115.8463","114.3786","115.2463","554900"
1458761,"URTH","2021-04-28","114.8678","115.2371","114.7201","114.8771","48700"
1458732,"URTH","2021-04-27","114.8494","114.9786","114.4709","114.8032","84200"
1458703,"URTH","2021-04-26","114.8955","115.0801","114.7571","114.8863","32300"
1458674,"URTH","2021-04-23","113.7786","115.0247","113.7786","114.6647","25500"
1458645,"URTH","2021-04-22","114.2771","114.6648","113.3355","113.4648","198200"
1458616,"URTH","2021-04-21","113.0955","114.3509","112.9201","114.2494","105400"
1458587,"URTH","2021-04-20","113.8340","113.9632","112.9109","113.2709","51200"
1458558,"URTH","2021-04-19","114.7940","114.8678","114.1201","114.3971","40700"
1458529,"URTH","2021-04-16","114.9140","115.0709","114.4617","114.8678","80800"
1458500,"URTH","2021-04-15","114.0740","114.4894","113.9632","114.4709","146200"
1458471,"URTH","2021-04-14","113.6217","113.8801","113.1417","113.2524","130600"
1458442,"URTH","2021-04-13","113.1509","113.7140","113.0955","113.6401","46100"
1458413,"URTH","2021-04-12","113.0494","113.1417","112.7171","113.0586","150600"
1458384,"URTH","2021-04-09","112.5694","113.2986","112.5601","113.1324","206700"
1458355,"URTH","2021-04-08","112.3663","112.7078","112.2186","112.6432","105700"
1458326,"URTH","2021-04-07","111.8032","112.0432","111.7294","111.8678","29900"
1458297,"URTH","2021-04-06","111.7294","112.1078","111.6001","111.8032","273800"
1458268,"URTH","2021-04-01","109.9940","110.6494","109.9294","110.5663","131900"
1458239,"URTH","2021-03-31","109.0155","109.7448","109.0155","109.3755","232300"
1458210,"URTH","2021-03-30","108.8124","109.1817","108.6278","108.9971","31000"
1458181,"URTH","2021-03-29","108.9601","109.5047","108.5724","109.2370","108200"
1458152,"URTH","2021-03-26","108.4063","109.6617","108.1755","109.3847","108800"
1458123,"URTH","2021-03-25","107.1417","108.1570","106.5324","108.0278","157800"
1458094,"URTH","2021-03-24","108.2678","108.6186","107.4094","107.4094","55600"
1458065,"URTH","2021-03-23","108.7017","109.0155","107.8524","108.0001","81600"
1458036,"URTH","2021-03-22","108.4801","109.5140","108.4801","109.0155","295200"
1458007,"URTH","2021-03-19","108.4524","108.8863","107.7232","108.5447","38300"
1457978,"URTH","2021-03-18","109.2832","109.8463","108.2863","108.5078","85200"
1457949,"URTH","2021-03-17","109.0801","110.1786","108.7386","110.0401","49600"
1457920,"URTH","2021-03-16","109.8463","109.9663","109.2463","109.6524","459700"
1457891,"URTH","2021-03-15","109.0247","109.6063","108.5355","109.5047","32100"
1457862,"URTH","2021-03-12","108.5447","109.0340","108.2032","109.0247","262400"
1457833,"URTH","2021-03-11","108.6001","109.3386","108.4617","108.9324","38400"
1457804,"URTH","2021-03-10","107.9909","108.2955","107.5386","107.9263","35800"
1457775,"URTH","2021-03-09","106.9017","107.8894","106.7724","107.3170","57600"
1457746,"URTH","2021-03-08","106.3386","107.0032","105.6001","105.6740","109700"
1457717,"URTH","2021-03-05","105.6924","106.3478","103.5693","106.2001","48800"
1457688,"URTH","2021-03-04","106.0247","106.6617","103.7632","104.7140","27700"
1457659,"URTH","2021-03-03","107.2247","107.2524","105.9509","105.9878","43700"
1457630,"URTH","2021-03-02","108.0740","108.1386","107.3078","107.4740","101000"
1457601,"URTH","2021-03-01","106.8647","108.1478","106.8647","107.8894","24200"
1457572,"URTH","2021-02-26","106.5971","106.8001","105.1663","105.4801","157400"
1457543,"URTH","2021-02-25","108.7755","109.0247","106.1078","106.5047","68200"
1457514,"URTH","2021-02-24","107.6309","108.9970","107.2340","108.8217","35400"
1457485,"URTH","2021-02-23","107.2709","108.3601","106.0801","107.9632","40500"
1457456,"URTH","2021-02-22","107.6494","108.6278","107.6494","107.9724","67300"
1457427,"URTH","2021-02-19","108.9878","109.2740","108.6740","108.6832","36500"
1457398,"URTH","2021-02-18","108.5540","108.8217","107.8524","108.6832","45000"
1457369,"URTH","2021-02-17","108.9232","109.2555","108.4432","109.2555","45700"
1457340,"URTH","2021-02-16","109.7540","110.1786","109.1724","109.4401","67200"
1457307,"URTH","2021-02-12","108.5170","109.2647","108.4432","109.1817","35700"
1457278,"URTH","2021-02-11","108.8678","108.8678","108.1386","108.6555","22600"
1457249,"URTH","2021-02-10","108.8309","108.9509","108.0278","108.2863","15500"
1457220,"URTH","2021-02-09","108.1109","108.5171","108.0371","108.3971","49900"
1457191,"URTH","2021-02-08","107.8986","108.1663","107.7048","108.1017","37400"
1457162,"URTH","2021-02-05","107.4371","107.4371","106.9294","107.2617","71400"
1457133,"URTH","2021-02-04","106.1355","106.8463","106.0155","106.8463","44800"
1457104,"URTH","2021-02-03","106.1078","106.3201","105.5447","105.9232","50100"
1457075,"URTH","2021-02-02","105.2217","106.0709","105.2217","105.7847","316400"
1457046,"URTH","2021-02-01","103.8370","104.7047","103.4401","104.4647","121900"
1457017,"URTH","2021-01-29","104.1417","104.3355","102.4894","102.9140","521000"
1456988,"URTH","2021-01-28","104.3171","105.8771","104.3171","104.7417","150500"
1456959,"URTH","2021-01-27","105.3047","105.3047","103.6063","104.0217","42400"
1456930,"URTH","2021-01-26","107.0494","107.0771","106.4401","106.5786","30700"
1456901,"URTH","2021-01-25","106.4770","106.7540","105.2493","106.7263","76700"
1456872,"URTH","2021-01-22","106.1632","106.8001","106.1632","106.4770","122700"
1456843,"URTH","2021-01-21","107.0586","107.1786","106.6340","106.8924","44100"
1456814,"URTH","2021-01-20","106.1909","106.9847","106.0893","106.9109","51800"
1456785,"URTH","2021-01-19","105.5817","105.9047","105.1940","105.6647","123600"
1456752,"URTH","2021-01-15","105.1940","105.3324","104.2894","104.8155","139500"
1456723,"URTH","2021-01-14","106.1540","106.3478","105.7755","105.8401","81800"
1456694,"URTH","2021-01-13","105.6647","106.1078","105.5909","105.9232","55000"
1456665,"URTH","2021-01-12","105.4340","105.9140","105.0186","105.7570","61200"
1456636,"URTH","2021-01-11","105.1294","105.9509","105.1109","105.4617","92500"
1456607,"URTH","2021-01-08","106.2924","106.4401","105.2863","106.4401","84400"
1456578,"URTH","2021-01-07","105.1017","105.8863","105.1017","105.6647","28600"
1456549,"URTH","2021-01-06","103.4955","105.3970","103.4955","104.4647","83600"
1456520,"URTH","2021-01-05","102.9324","104.0401","102.9324","103.8370","120300"
1456491,"URTH","2021-01-04","104.7970","105.0186","102.1109","103.0432","187100"
1456462,"URTH","2020-12-31","103.7355","103.8924","103.3847","103.7632","300200"
1456433,"URTH","2020-12-30","103.9663","104.1417","103.6524","103.6524","63500"
1456404,"URTH","2020-12-29","104.2524","104.2524","103.3940","103.5140","45600"
1456378,"URTH","2020-12-28","103.7724","103.8647","103.4309","103.4770","83100"
1456349,"URTH","2020-12-24","102.6740","102.8678","102.5078","102.8678","37600"
1456320,"URTH","2020-12-23","102.8032","102.9878","102.5817","102.5817","44400"
1456291,"URTH","2020-12-22","102.3970","102.4340","101.8340","102.2770","128100"
1456262,"URTH","2020-12-21","101.4555","102.5078","100.7540","102.3509","166200"
1456233,"URTH","2020-12-18","103.4401","103.6709","102.4986","103.0524","162300"
1456204,"URTH","2020-12-17","103.2463","103.4032","103.0986","103.3663","30000"
1456175,"URTH","2020-12-16","102.6924","102.8217","102.2678","102.5724","113800"
1456146,"URTH","2020-12-15","101.8340","102.4340","101.5847","102.3324","100800"
1456117,"URTH","2020-12-14","102.1847","102.2770","101.2155","101.2339","92900"
1456088,"URTH","2020-12-11","101.1204","101.3861","100.6713","101.2395","747200"
1456059,"URTH","2020-12-10","100.8821","101.7252","100.7263","101.5236","67400"
1456030,"URTH","2020-12-09","102.4859","102.6692","101.1112","101.4320","60100"
1456001,"URTH","2020-12-08","101.4411","102.1651","101.3128","102.0643","167200"
1455972,"URTH","2020-12-07","101.7527","101.9727","101.4778","101.7344","160700"
1455943,"URTH","2020-12-04","101.4869","102.1101","101.4869","102.1101","125300"
1455914,"URTH","2020-12-03","101.2028","101.5786","101.0196","101.1020","60000"
1455885,"URTH","2020-12-02","100.4788","101.0470","100.3231","101.0196","33600"
1455856,"URTH","2020-12-01","100.7538","101.2120","100.6346","100.9187","161900"
1455827,"URTH","2020-11-30","100.2314","100.3964","99.2967","99.8374","986900"
1455798,"URTH","2020-11-27","100.3047","100.5430","100.1947","100.4055","97600"
1455765,"URTH","2020-11-25","99.8648","100.1306","99.5074","99.9565","69500"
1455736,"URTH","2020-11-24","99.3425","100.0848","99.0950","100.0390","65700"
1455707,"URTH","2020-11-23","98.6368","98.8476","97.9770","98.4810","57700"
1455678,"URTH","2020-11-20","98.4260","98.4810","98.0686","98.1144","36700"
1455649,"URTH","2020-11-19","97.7387","98.4444","97.5279","98.3985","16800"
1455620,"URTH","2020-11-18","98.8384","99.0675","97.8028","97.8028","142700"
1455591,"URTH","2020-11-17","98.4627","99.0034","98.1144","98.6460","26800"
1455562,"URTH","2020-11-16","98.7010","98.9117","98.3160","98.9117","28900"
1455533,"URTH","2020-11-13","97.0330","97.8395","97.0330","97.7662","36600"
1455504,"URTH","2020-11-12","97.1980","97.3813","96.1532","96.5656","71600"
1455475,"URTH","2020-11-11","97.4729","97.7020","97.1705","97.5737","106000"
1455446,"URTH","2020-11-10","96.7948","97.2071","96.2082","96.8956","46100"
1455417,"URTH","2020-11-09","98.9484","99.2233","96.5290","96.6756","88000"
1455388,"URTH","2020-11-06","95.1910","95.6309","94.8244","95.2368","56900"
1455359,"URTH","2020-11-05","94.9344","95.4751","94.7144","95.1085","86900"
1455330,"URTH","2020-11-04","92.4141","94.1920","92.1667","93.1381","69400"
1455301,"URTH","2020-11-03","90.7920","91.7451","90.5446","91.4152","97400"
1455272,"URTH","2020-11-02","89.4449","89.8939","88.7484","89.4999","66500"
1455243,"URTH","2020-10-30","88.8950","88.9958","87.6486","88.4643","214800"
1455214,"URTH","2020-10-29","88.7209","89.9856","88.2902","89.3716","66000"
1455185,"URTH","2020-10-28","89.9672","90.0039","88.5009","88.6109","228700"
1455156,"URTH","2020-10-27","92.0934","92.1942","91.5893","91.6077","73000"
1455127,"URTH","2020-10-26","92.6891","92.8632","91.4610","92.0659","66000"
1455098,"URTH","2020-10-23","93.7522","93.8072","93.2298","93.7888","27600"
1455069,"URTH","2020-10-22","93.0282","93.4956","92.4508","93.3398","22500"
1455040,"URTH","2020-10-21","93.2756","93.8163","92.9457","92.9640","76700"
1455011,"URTH","2020-10-20","93.3856","94.1096","93.2664","93.3398","20000"
1454982,"URTH","2020-10-19","94.4028","94.6411","92.7441","92.9182","100300"
1454953,"URTH","2020-10-16","94.3570","94.7969","94.0363","94.0454","116800"
1454924,"URTH","2020-10-15","92.9640","94.0179","92.9640","93.9355","17200"
1454895,"URTH","2020-10-14","95.0443","95.3101","94.2745","94.3295","19400"
1454866,"URTH","2020-10-13","95.1726","95.2093","94.6778","94.9160","25200"
1454837,"URTH","2020-10-12","94.9344","95.7867","94.8977","95.4934","19700"
1454808,"URTH","2020-10-09","94.0363","94.3937","93.9629","94.3020","28600"
1454779,"URTH","2020-10-08","93.3581","93.6605","93.2664","93.5780","33400"
1454750,"URTH","2020-10-07","92.3317","93.0740","92.3317","92.8907","53800"
1454721,"URTH","2020-10-06","92.7624","93.2023","91.4427","91.6169","42100"
1454692,"URTH","2020-10-05","91.8460","92.7441","91.8460","92.7257","69700"
1454663,"URTH","2020-10-02","90.3522","91.5435","90.3522","91.0945","40500"
1454634,"URTH","2020-10-01","91.8093","91.9651","91.3694","91.7635","57300"
1454605,"URTH","2020-09-30","90.8837","91.8918","90.8837","91.2045","22900"
1454576,"URTH","2020-09-29","91.2503","91.3969","90.7279","90.9203","23300"
1454547,"URTH","2020-09-28","90.9845","91.3877","90.7645","91.2228","159900"
1454518,"URTH","2020-09-25","88.4826","89.8664","88.1344","89.7748","601300"
1454489,"URTH","2020-09-24","88.2535","89.4174","87.7861","88.6842","46900"
1454460,"URTH","2020-09-23","90.4896","90.5355","88.3726","88.4826","107900"
1454431,"URTH","2020-09-22","90.0131","90.4255","89.2799","90.2788","41800"
1454402,"URTH","2020-09-21","89.4815","89.7015","88.2718","89.6740","84800"
1454373,"URTH","2020-09-18","92.1117","92.1117","90.6638","91.1953","24300"
1454344,"URTH","2020-09-17","91.4427","92.2309","91.1953","91.9834","16100"
1454315,"URTH","2020-09-16","93.2390","93.4772","92.4600","92.5425","18800"
1454286,"URTH","2020-09-15","93.1748","93.2481","92.5425","92.8449","22300"
1454257,"URTH","2020-09-14","92.1117","92.6891","91.8918","92.2950","279000"
1454228,"URTH","2020-09-11","91.4702","91.6993","90.4163","91.0853","427900"
1454199,"URTH","2020-09-10","92.7991","93.0190","90.7554","90.8470","37900"
1454170,"URTH","2020-09-09","91.7085","92.8724","91.6168","92.2034","190900"
1454141,"URTH","2020-09-08","91.0578","91.4886","90.4346","90.5446","56000"
1454108,"URTH","2020-09-04","93.4222","93.5689","90.8379","92.6983","64200"
1454079,"URTH","2020-09-03","95.8416","95.9425","92.6708","93.3306","81700"
1454050,"URTH","2020-09-02","95.7134","96.3457","95.2643","96.2632","42900"
1454021,"URTH","2020-09-01","94.6778","95.1635","94.2745","95.1635","59600"
1453995,"URTH","2020-08-31","94.6411","95.2551","94.3020","94.3570","62600"
1453966,"URTH","2020-08-28","94.5770","94.7603","94.2195","94.6869","20500"
1453937,"URTH","2020-08-27","94.3754","94.5311","93.6972","94.1279","215600"
1453908,"URTH","2020-08-26","93.5780","94.3295","93.4681","94.2470","27500"
1453879,"URTH","2020-08-25","93.4497","93.4497","92.8907","93.3947","52800"
1453850,"URTH","2020-08-24","93.0923","93.1015","92.6983","93.1015","33800"
1453821,"URTH","2020-08-21","91.6993","92.2034","91.6260","92.1850","27200"
1453792,"URTH","2020-08-20","91.4152","92.2217","91.1770","92.1209","10100"
1453763,"URTH","2020-08-19","92.5516","92.6708","91.9010","91.9285","54900"
1453734,"URTH","2020-08-18","92.5058","92.5425","91.9559","92.3500","90900"
1453705,"URTH","2020-08-17","92.0201","92.2492","91.9926","92.2309","224200"
1453676,"URTH","2020-08-14","91.5985","91.7635","91.3419","91.6169","31200"
1453647,"URTH","2020-08-13","91.8643","92.1850","91.6443","91.8643","28800"
1453618,"URTH","2020-08-12","91.6169","92.2126","91.5802","91.9559","110800"
1453589,"URTH","2020-08-11","91.6444","91.6810","90.4347","90.4805","22900"
1453560,"URTH","2020-08-10","90.8654","91.0853","90.4805","90.8562","24500"
1453531,"URTH","2020-08-07","90.4255","90.6637","90.1047","90.5904","76300"
1453502,"URTH","2020-08-06","90.3247","90.9295","90.2238","90.8745","14300"
1453473,"URTH","2020-08-05","90.4988","90.7279","90.3155","90.4988","30600"
1453444,"URTH","2020-08-04","89.3074","89.9489","89.3074","89.9489","14500"
1453415,"URTH","2020-08-03","89.2341","89.6648","89.0692","89.5274","9900"
1453386,"URTH","2020-07-31","88.9500","88.9500","87.5112","88.5742","180000"
1453357,"URTH","2020-07-30","87.9786","88.8034","87.4745","88.7025","471800"
1453328,"URTH","2020-07-29","88.6017","89.4174","88.5284","89.2341","20400"
1453299,"URTH","2020-07-28","88.5376","88.8767","88.2077","88.2077","24500"
1453270,"URTH","2020-07-27","88.3726","88.8492","88.3635","88.7850","14700"
1453241,"URTH","2020-07-24","87.8778","88.1619","87.6028","87.9419","66800"
1453212,"URTH","2020-07-23","89.3716","89.5457","88.2443","88.4918","18300"
1453183,"URTH","2020-07-22","88.9683","89.5548","88.9683","89.4999","37300"
1453154,"URTH","2020-07-21","89.4907","89.5915","88.9042","89.0691","43700"
1453125,"URTH","2020-07-20","88.1985","89.0600","88.0336","88.8950","34600"
1453096,"URTH","2020-07-17","88.1710","88.3176","87.7220","88.2077","224300"
1453067,"URTH","2020-07-16","87.6853","88.0794","87.6212","87.9236","222700"
1453038,"URTH","2020-07-15","88.5376","88.6842","87.7495","88.3268","62800"
1453009,"URTH","2020-07-14","85.9991","87.4745","85.8249","87.4104","192700"
1452980,"URTH","2020-07-13","87.5295","88.1710","86.1824","86.2190","125100"
1452951,"URTH","2020-07-10","86.2190","87.0346","85.9166","86.9980","21300"
1452922,"URTH","2020-07-09","86.7230","86.7414","85.2384","86.1274","53500"
1452893,"URTH","2020-07-08","86.1457","86.7139","86.0174","86.7047","192500"
1452864,"URTH","2020-07-07","86.4206","86.9155","85.9074","85.9715","77700"
1452835,"URTH","2020-07-06","86.8330","86.9797","86.5489","86.8788","42500"
1452802,"URTH","2020-07-02","85.9899","86.4389","85.4217","85.5592","82800"
1452773,"URTH","2020-07-01","84.5786","85.1743","84.5511","84.9177","54400"
1452744,"URTH","2020-06-30","83.4422","84.7160","83.4330","84.4411","104400"
1452715,"URTH","2020-06-29","83.1031","83.6529","82.6265","83.6255","252400"
1452686,"URTH","2020-06-26","84.1295","84.1478","82.5532","82.6265","43500"
1452657,"URTH","2020-06-25","83.2497","84.5052","82.8465","84.4411","77700"
1452628,"URTH","2020-06-24","84.9176","85.0368","83.0023","83.3872","28800"
1452599,"URTH","2020-06-23","86.0357","86.1732","85.5317","85.5958","51600"
1452570,"URTH","2020-06-22","84.6244","85.2659","84.2212","85.2201","115800"
1452541,"URTH","2020-06-19","85.9532","85.9532","84.2486","84.5236","33800"
1452512,"URTH","2020-06-18","84.5419","84.9910","84.4594","84.9543","48000"
1452483,"URTH","2020-06-17","85.5408","85.6691","84.9177","85.0185","60300"
1452454,"URTH","2020-06-16","85.9166","85.9166","83.9829","85.1009","73300"
1452425,"URTH","2020-06-15","81.3710","83.8454","81.1052","83.7079","215400"
1452396,"URTH","2020-06-12","84.0923","84.1739","81.5973","83.0399","146400"
1452367,"URTH","2020-06-11","84.7455","84.7908","81.7788","81.8514","122000"
1452338,"URTH","2020-06-10","87.2495","87.5035","86.6053","86.7777","112200"
1452309,"URTH","2020-06-09","86.8684","87.4309","86.7142","87.0952","58800"
1452280,"URTH","2020-06-08","87.2222","87.9662","86.9047","87.9118","110400"
1452251,"URTH","2020-06-05","86.5962","87.2404","86.5781","86.8503","67800"
1452222,"URTH","2020-06-04","84.8906","85.4078","84.5550","84.9088","17200"
1452193,"URTH","2020-06-03","84.6003","85.4713","84.5640","85.2354","27600"
1452164,"URTH","2020-06-02","83.4753","83.9017","83.2304","83.9017","62500"
1452135,"URTH","2020-06-01","82.3957","83.1941","82.2959","83.1578","57700"
1452106,"URTH","2020-05-29","82.0600","82.3685","81.1982","82.2868","26000"
1452077,"URTH","2020-05-28","82.3866","83.1759","81.9784","82.1508","109600"
1452048,"URTH","2020-05-27","81.7425","81.9965","80.5359","81.9965","29100"
1452019,"URTH","2020-05-26","81.3796","81.3887","80.7082","80.8262","37400"
1451989,"URTH","2020-05-22","79.1750","79.3927","78.8212","79.3474","78800"
1451960,"URTH","2020-05-21","79.9280","80.1367","79.1478","79.3292","107400"
1451931,"URTH","2020-05-20","79.7919","80.3453","79.7556","80.0732","162200"
1451902,"URTH","2020-05-19","79.2930","79.5923","78.5762","78.6307","130900"
1451873,"URTH","2020-05-18","78.6942","79.8736","78.6942","79.4835","101200"
1451844,"URTH","2020-05-15","76.2446","76.9976","75.9906","76.9976","24200"
1451815,"URTH","2020-05-14","75.3827","76.6619","74.6297","76.6619","63000"
1451786,"URTH","2020-05-13","77.5692","77.6508","75.7729","76.2991","93900"
1451757,"URTH","2020-05-12","79.2294","79.2930","77.5057","77.5057","82500"
1451728,"URTH","2020-05-11","78.3948","79.2748","78.2587","78.9845","246500"
1451702,"URTH","2020-05-08","78.4946","78.9663","78.1861","78.9391","386100"
1451673,"URTH","2020-05-07","77.3333","77.9593","77.3152","77.3968","125600"
1451644,"URTH","2020-05-06","77.3787","77.6327","76.3898","76.3898","333200"
1451615,"URTH","2020-05-05","77.2879","77.7597","76.8978","76.8978","532600"
1451586,"URTH","2020-05-04","75.7638","76.5349","75.5370","76.4805","329400"
1451557,"URTH","2020-04-30","78.5944","78.8121","77.9412","78.3494","400800"
1451528,"URTH","2020-04-29","78.9300","79.9189","78.6851","79.3020","97500"
1451499,"URTH","2020-04-28","78.4220","78.6397","77.2154","77.2607","46400"
1451470,"URTH","2020-04-27","76.6075","77.5329","76.5621","77.2154","302900"
1451441,"URTH","2020-04-24","75.5914","76.2537","75.1015","76.0722","355900"
1451412,"URTH","2020-04-23","75.6821","76.5440","75.1378","75.2376","59000"
1451383,"URTH","2020-04-22","75.1469","75.6912","74.8112","75.2739","35400"
1451354,"URTH","2020-04-21","74.4483","74.9563","73.5229","73.8132","85100"
1451325,"URTH","2020-04-20","75.9362","77.0793","75.8182","75.8999","135500"
1451296,"URTH","2020-04-17","76.8978","77.2426","76.0450","76.9976","385100"
1451267,"URTH","2020-04-16","75.1650","75.2013","74.2396","75.0289","180200"
1451238,"URTH","2020-04-15","75.0471","75.2013","74.4120","74.8293","35300"
1451209,"URTH","2020-04-14","76.0813","76.8888","75.7910","76.5621","248500"
1451180,"URTH","2020-04-09","75.2376","75.9997","74.7114","75.3192","367300"
1451151,"URTH","2020-04-08","72.8243","74.3031","72.3616","73.9674","51200"
1451122,"URTH","2020-04-07","74.5662","74.6116","72.2437","72.2437","103000"
1451093,"URTH","2020-04-06","70.3748","72.3798","70.1933","72.1167","430700"
1451064,"URTH","2020-04-03","68.5331","68.9595","67.0815","67.8345","763300"
1451035,"URTH","2020-04-02","67.5260","69.1137","67.2266","68.8869","245100"
1451006,"URTH","2020-04-01","68.5603","68.8687","67.0724","67.4988","359600"
1450977,"URTH","2020-03-31","70.8465","71.8445","70.2387","70.7014","326500"
1450948,"URTH","2020-03-30","69.8667","71.5360","69.4222","71.3364","302600"
1450919,"URTH","2020-03-27","69.2135","71.0552","68.8687","69.5129","371400"
1450890,"URTH","2020-03-26","68.6419","71.9443","68.6419","71.6903","320700"
1450861,"URTH","2020-03-25","66.9000","70.0300","65.9565","67.8980","440900"
1450832,"URTH","2020-03-24","64.5321","66.7095","64.2872","66.7004","611700"
1450803,"URTH","2020-03-23","62.7902","62.7902","60.2227","61.1390","1064800"
1450774,"URTH","2020-03-20","65.4756","66.1470","62.2459","62.2640","242100"
1450745,"URTH","2020-03-19","63.8063","65.8658","62.2822","64.3688","258400"
1450716,"URTH","2020-03-18","63.5976","65.3758","61.3114","63.8880","257000"
1450687,"URTH","2020-03-17","65.6299","68.0522","63.7519","67.6530","364000"
1450658,"URTH","2020-03-16","63.6249","68.1430","63.6249","64.0241","284000"
1450629,"URTH","2020-03-13","71.6177","72.2437","67.2629","72.2437","430900"
1450600,"URTH","2020-03-12","69.8032","70.7649","66.7912","66.8274","813500"
1450571,"URTH","2020-03-11","76.6529","77.0158","73.8676","74.6116","176800"
1450542,"URTH","2020-03-10","78.2859","78.6760","75.1469","78.5218","216800"
1450513,"URTH","2020-03-09","76.3444","77.8504","75.0198","75.1378","194800"
1450484,"URTH","2020-03-06","81.2526","82.0691","80.2909","81.9239","159400"
1450455,"URTH","2020-03-05","83.8745","84.5912","82.7314","83.2213","64000"
1450426,"URTH","2020-03-04","84.5277","85.9430","83.9108","85.8251","190600"
1450397,"URTH","2020-03-03","85.1084","86.3241","82.2143","82.6770","199700"
1450368,"URTH","2020-03-02","82.2687","84.6003","81.3977","84.5822","499300"
1450339,"URTH","2020-02-28","80.1548","81.9058","79.5470","81.3524","805300"
1450310,"URTH","2020-02-27","84.0922","85.1356","82.4955","82.5318","1234500"
1450281,"URTH","2020-02-26","86.4329","87.2767","85.6074","85.7344","301200"
1450252,"URTH","2020-02-25","88.6738","88.7555","85.7616","85.9884","58600"
1450223,"URTH","2020-02-24","88.4107","89.1002","87.8301","88.3563","241000"
1450194,"URTH","2020-02-21","91.8854","91.9036","91.2776","91.5316","39000"
1450165,"URTH","2020-02-20","92.4570","92.6294","91.4953","92.1758","54500"
1450136,"URTH","2020-02-19","92.6022","92.7927","92.4207","92.5659","123900"
1450107,"URTH","2020-02-18","92.2846","92.4661","91.8945","92.2030","195800"
1450074,"URTH","2020-02-14","92.5840","92.5840","92.2121","92.4661","77900"
1450045,"URTH","2020-02-13","92.1123","92.6657","92.1123","92.3482","26000"
1450016,"URTH","2020-02-12","92.6566","92.7111","92.4752","92.6476","14700"
1449987,"URTH","2020-02-11","92.3663","92.5387","92.0941","92.1848","21600"
1449958,"URTH","2020-02-10","91.2867","91.8401","91.1597","91.7585","47800"
1449929,"URTH","2020-02-07","91.5770","91.6768","91.2322","91.2958","82000"
1449900,"URTH","2020-02-06","91.8492","92.0034","91.6768","91.9036","38000"
1449871,"URTH","2020-02-05","91.5044","91.7040","91.1778","91.5770","234200"
1449842,"URTH","2020-02-04","90.4430","90.9147","90.2887","90.7333","130500"
1449813,"URTH","2020-02-03","88.9823","89.6627","88.9823","89.1456","420200"
1449784,"URTH","2020-01-31","89.7625","89.7625","88.5287","88.6648","253500"
1449755,"URTH","2020-01-30","89.4268","90.2252","89.2545","90.2161","154100"
1449726,"URTH","2020-01-29","90.2797","90.4702","89.9258","90.0801","23500"
1449697,"URTH","2020-01-28","89.5448","90.2796","89.4541","90.0528","47300"
1449668,"URTH","2020-01-27","88.8553","89.5539","88.6103","89.2272","339800"
1449639,"URTH","2020-01-24","91.6949","91.6949","90.4339","90.7786","52600"
1449610,"URTH","2020-01-23","91.1325","91.4137","90.8603","91.3865","22300"
1449581,"URTH","2020-01-22","91.6314","91.7222","91.3411","91.4591","41600"
1449552,"URTH","2020-01-21","91.4772","91.5770","91.2322","91.2958","108500"
1449519,"URTH","2020-01-17","91.7312","91.7766","91.4318","91.7766","28400"
1449490,"URTH","2020-01-16","91.2323","91.4681","91.0508","91.4681","62400"
1449461,"URTH","2020-01-15","90.7061","90.9964","90.6153","90.7423","31600"
1449432,"URTH","2020-01-14","90.6425","90.9873","90.5518","90.6153","262900"
1449403,"URTH","2020-01-13","90.4702","90.7968","90.3069","90.7968","90200"
1449374,"URTH","2020-01-10","90.6879","90.6879","90.1436","90.2161","75500"
1449345,"URTH","2020-01-09","90.5155","90.6244","90.3069","90.5790","200300"
1449316,"URTH","2020-01-08","89.8351","90.4248","89.7625","90.0619","38500"
1449287,"URTH","2020-01-07","89.8351","89.9621","89.6264","89.8079","123900"
1449258,"URTH","2020-01-06","89.2000","90.0438","89.2000","90.0438","175600"
1449229,"URTH","2020-01-03","89.2635","89.9530","89.2635","89.5357","50200"
1449200,"URTH","2020-01-02","89.8895","90.3341","89.8895","90.2978","126500"
1449171,"URTH","2019-12-31","89.2817","89.6355","89.1002","89.6174","63600"
1449142,"URTH","2019-12-30","89.8895","89.8895","89.2091","89.2091","180100"
