,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
1095,2025-06-13,1000000,1191791.832,1364764.4893,32576.043700000097,1397340.533,397340.53300000005,0.397341
1096,2025-06-16,1000000,1191791.832,1358038.3541,32576.043700000097,1390614.3978000002,390614.39780000015,0.390614
1097,2025-06-17,1000000,1191791.832,1348772.6558,32576.043700000097,1381348.6995,381348.6995000001,0.381349
1098,2025-06-18,1000000,1191791.832,1348274.146,32576.043700000097,1380850.1897,380850.1897,0.38085
1099,2025-06-19,1000000,1191791.832,1347645.8568,32576.043700000097,1380221.9005,380221.9005,0.380222
1100,2025-06-20,1000000,1191791.832,1353035.9075,32576.043700000097,1385611.9512,385611.9512,0.385612
1101,2025-06-23,1000000,1191791.832,1366689.5192,32576.043700000097,1399265.5629,399265.5629,0.399266
1102,2025-06-24,1000000,1191791.832,1369639.5862,32576.043700000097,1402215.6299,402215.62990000006,0.402216
1103,2025-06-25,1000000,1191791.832,1353152.679,32576.043700000097,1385728.7227,385728.72270000004,0.385729
1104,2025-06-26,1000000,1191791.832,1359247.9027,32576.043700000097,1391823.9464,391823.9464,0.391824
1105,2025-06-27,1000000,1191791.832,1362773.3339,32576.043700000097,1395349.3776,395349.3776,0.395349
1106,2025-06-30,1000000,1191791.832,1372562.941,32576.043700000097,1405138.9847000001,405138.98470000015,0.405139
1107,2025-07-01,1000000,1191791.832,1376193.2513,32576.043700000097,1408769.295,408769.2949999999,0.408769
1108,2025-07-02,1000000,1210315.9819,1376064.1401,16377.22800000012,1392441.3681,392441.3681000001,0.392441
1109,2025-07-03,1000000,1210315.9819,1383058.2826,16377.22800000012,1399435.5106000002,399435.51060000015,0.399436
1110,2025-07-04,1000000,1210315.9819,1383851.175,16377.22800000012,1400228.4030000002,400228.40300000017,0.400228
1111,2025-07-07,1000000,1210315.9819,1381593.625,16377.22800000012,1397970.8530000001,397970.8530000001,0.397971
1112,2025-07-08,1000000,1210315.9819,1371783.0941,16377.22800000012,1388160.3221000002,388160.3221000002,0.38816
1113,2025-07-09,1000000,1210315.9819,1374912.3158,16377.22800000012,1391289.5438,391289.5438000001,0.39129
1114,2025-07-10,1000000,1210315.9819,1385072.2435,16377.22800000012,1401449.4715000002,401449.4715000002,0.401449
1115,2025-07-11,1000000,1210315.9819,1377170.7573,16377.22800000012,1393547.9853,393547.98530000006,0.393548
1116,2025-07-14,1000000,1210315.9819,1383541.067,16377.22800000012,1399918.2950000002,399918.29500000016,0.399918
1117,2025-07-15,1000000,1210315.9819,1369323.5684,16377.22800000012,1385700.7964,385700.7964000001,0.385701
1118,2025-07-16,1000000,1210315.9819,1375889.5188,16377.22800000012,1392266.7468,392266.7468000001,0.392267
1119,2025-07-17,1000000,1210315.9819,1377193.286,16377.22800000012,1393570.5140000002,393570.5140000002,0.393571
1120,2025-07-18,1000000,1210315.9819,1384439.3877,16377.22800000012,1400816.6157000002,400816.6157000002,0.400817
1121,2025-07-21,1000000,1210315.9819,1391442.6055,16377.22800000012,1407819.8335000002,407819.8335000002,0.40782
1122,2025-07-22,1000000,1210315.9819,1406124.9128,16377.22800000012,1422502.1408000002,422502.14080000017,0.422502
1123,2025-07-23,1000000,1210315.9819,1406217.916,16377.22800000012,1422595.144,422595.1440000001,0.422595
1124,2025-07-24,1000000,1210315.9819,1405937.8486,16377.22800000012,1422315.0766,422315.07660000003,0.422315
1125,2025-07-25,1000000,1210315.9819,1407563.0058,16377.22800000012,1423940.2338,423940.23380000005,0.42394
1126,2025-07-28,1000000,1210315.9819,1388281.1161,16377.22800000012,1404658.3441,404658.3441000001,0.404658
1127,2025-07-29,1000000,1210315.9819,1404618.1546,16377.22800000012,1420995.3826000001,420995.3826000001,0.420995
1128,2025-07-30,1000000,1210315.9819,1406155.5096,16377.22800000012,1422532.7376,422532.7376000001,0.422533
1129,2025-07-31,1000000,1210315.9819,1404625.3097,16377.22800000012,1421002.5377000002,421002.5377000002,0.421003
1130,2025-08-01,1000000,1210315.9819,1410655.751,16377.22800000012,1427032.979,427032.97900000005,0.427033
1131,2025-08-04,1000000,1188902.9176,1393333.8715,50410.93350000012,1443744.805,443744.80499999993,0.443745
1132,2025-08-05,1000000,1188902.9176,1386647.8393,50410.93350000012,1437058.7728000002,437058.77280000015,0.437059
1133,2025-08-06,1000000,1188902.9176,1381683.6641,50410.93350000012,1432094.5976,432094.5976,0.432095
1134,2025-08-07,1000000,1188902.9176,1389365.5958,50410.93350000012,1439776.5293,439776.52930000005,0.439777
1135,2025-08-08,1000000,1188902.9176,1398560.7481,50410.93350000012,1448971.6816,448971.6816,0.448972
1136,2025-08-11,1000000,1188902.9176,1396969.1263,50410.93350000012,1447380.0598,447380.05979999993,0.44738
1137,2025-08-12,1000000,1188902.9176,1396891.6556,50410.93350000012,1447302.5891,447302.5891,0.447303
1138,2025-08-13,1000000,1188902.9176,1403293.0185,50410.93350000012,1453703.952,453703.95200000005,0.453704
1139,2025-08-14,1000000,1188902.9176,1399826.4369,50410.93350000012,1450237.3704000001,450237.37040000013,0.450237
1140,2025-08-15,1000000,1188902.9176,1398356.7665,50410.93350000012,1448767.7,448767.69999999995,0.448768
1141,2025-08-18,1000000,1188902.9176,1394098.5387,50410.93350000012,1444509.4722,444509.47219999996,0.444509
1142,2025-08-19,1000000,1188902.9176,1406074.3098,50410.93350000012,1456485.2433,456485.2433,0.456485
1143,2025-08-20,1000000,1188902.9176,1419236.4375,50410.93350000012,1469647.371,469647.37100000004,0.469647
1144,2025-08-21,1000000,1188902.9176,1411875.4853,50410.93350000012,1462286.4188,462286.4188000001,0.462286
