,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
327,2022-07-05,1000000,1011318.9154,1053924.1466,6137.983100000027,1060062.1297000002,60062.129700000165,0.060062
328,2022-07-06,1000000,1011318.9154,1060008.7612,6137.983100000027,1066146.7443000001,66146.74430000014,0.066147
329,2022-07-07,1000000,1011318.9154,1057403.9206,6137.983100000027,1063541.9037000001,63541.90370000014,0.063542
330,2022-07-08,1000000,1011318.9154,1059520.0895,6137.983100000027,1065658.0726,65658.07260000007,0.065658
331,2022-07-11,1000000,1011318.9154,1062513.8377,6137.983100000027,1068651.8208,68651.8208000001,0.068652
332,2022-07-12,1000000,1011318.9154,1057393.5866,6137.983100000027,1063531.5697,63531.56970000011,0.063532
333,2022-07-13,1000000,1011318.9154,1052593.1235,6137.983100000027,1058731.1066,58731.10660000006,0.058731
334,2022-07-14,1000000,1011318.9154,1048682.809,6137.983100000027,1054820.7921,54820.79209999996,0.054821
335,2022-07-15,1000000,1011318.9154,1058222.9102,6137.983100000027,1064360.8933,64360.89330000011,0.064361
336,2022-07-18,1000000,1011318.9154,1046014.0234,6137.983100000027,1052152.0065,52152.0064999999,0.052152
337,2022-07-19,1000000,1011318.9154,1056655.7152,6137.983100000027,1062793.6983,62793.69830000005,0.062794
338,2022-07-20,1000000,1011318.9154,1045938.7212,6137.983100000027,1052076.7043,52076.7043000001,0.052077
339,2022-07-21,1000000,1011318.9154,1045758.9037,6137.983100000027,1051896.8868,51896.88679999998,0.051897
340,2022-07-22,1000000,1011318.9154,1052865.1934,6137.983100000027,1059003.1765,59003.17650000006,0.059003
341,2022-07-25,1000000,1011318.9154,1061952.3018,6137.983100000027,1068090.2849,68090.28490000009,0.06809
342,2022-07-26,1000000,1011318.9154,1070299.866,6137.983100000027,1076437.8491,76437.84909999999,0.076438
343,2022-07-27,1000000,1011318.9154,1068922.7433,6137.983100000027,1075060.7264,75060.72640000004,0.075061
344,2022-07-28,1000000,1011318.9154,1083005.1072,6137.983100000027,1089143.0903,89143.09030000004,0.089143
345,2022-07-29,1000000,1011318.9154,1080808.7174,6137.983100000027,1086946.7005,86946.70050000004,0.086947
346,2022-08-01,1000000,1011318.9154,1081724.0421,6137.983100000027,1087862.0252,87862.02520000003,0.087862
347,2022-08-02,1000000,1007268.4781,1060220.118,23733.270000000026,1083953.388,83953.38800000004,0.083953
348,2022-08-03,1000000,1007268.4781,1062058.8064,23733.270000000026,1085792.0764,85792.0763999999,0.085792
349,2022-08-04,1000000,1007268.4781,1059237.5828,23733.270000000026,1082970.8528,82970.8528,0.082971
350,2022-08-05,1000000,1007268.4781,1057633.7667,23733.270000000026,1081367.0367,81367.03670000006,0.081367
351,2022-08-08,1000000,1007268.4781,1055557.2039,23733.270000000026,1079290.4739,79290.4739000001,0.07929
352,2022-08-09,1000000,1007268.4781,1060827.077,23733.270000000026,1084560.347,84560.34700000007,0.08456
353,2022-08-10,1000000,1007268.4781,1063223.9164,23733.270000000026,1086957.1864,86957.1864,0.086957
354,2022-08-11,1000000,1007268.4781,1061303.6245,23733.270000000026,1085036.8945,85036.89449999994,0.085037
355,2022-08-12,1000000,1007268.4781,1075728.5067,23733.270000000026,1099461.7767,99461.77670000005,0.099462
356,2022-08-15,1000000,1007268.4781,1083321.9738,23733.270000000026,1107055.2438,107055.24380000005,0.107055
357,2022-08-16,1000000,1007268.4781,1086565.3095,23733.270000000026,1110298.5795,110298.57949999999,0.110299
358,2022-08-17,1000000,1007268.4781,1084894.4831,23733.270000000026,1108627.7531,108627.75310000009,0.108628
359,2022-08-18,1000000,1007268.4781,1086192.7514,23733.270000000026,1109926.0214,109926.02139999997,0.109926
360,2022-08-19,1000000,1007268.4781,1087260.3925,23733.270000000026,1110993.6625,110993.6625000001,0.110994
361,2022-08-22,1000000,1007268.4781,1075049.1207,23733.270000000026,1098782.3907,98782.3907000001,0.098782
362,2022-08-23,1000000,1007268.4781,1065645.9005,23733.270000000026,1089379.1705,89379.17050000001,0.089379
363,2022-08-24,1000000,1007268.4781,1069692.7458,23733.270000000026,1093426.0158,93426.01579999994,0.093426
364,2022-08-25,1000000,1007268.4781,1073248.2315,23733.270000000026,1096981.5015,96981.50150000001,0.096982
365,2022-08-26,1000000,1007268.4781,1054167.7503,23733.270000000026,1077901.0203,77901.02029999997,0.077901
366,2022-08-29,1000000,1007268.4781,1052056.786,23733.270000000026,1075790.056,75790.0560000001,0.07579
367,2022-08-30,1000000,1007268.4781,1041663.4163,23733.270000000026,1065396.6863000002,65396.686300000176,0.065397
368,2022-08-31,1000000,1007268.4781,1034459.0554,23733.270000000026,1058192.3254,58192.32539999997,0.058192
369,2022-09-01,1000000,1007268.4781,1041992.2132,23733.270000000026,1065725.4832000001,65725.48320000013,0.065725
370,2022-09-02,1000000,992553.1417,1039423.061,16816.894000000033,1056239.955,56239.955000000075,0.05624
371,2022-09-05,1000000,992553.1417,1038828.9762,16816.894000000033,1055645.8702,55645.870200000005,0.055646
372,2022-09-06,1000000,992553.1417,1036141.4301,16816.894000000033,1052958.3241,52958.324100000085,0.052958
373,2022-09-07,1000000,992553.1417,1058526.7219,16816.894000000033,1075343.6159,75343.61590000009,0.075344
374,2022-09-08,1000000,992553.1417,1059250.8647,16816.894000000033,1076067.7587000001,76067.75870000012,0.076068
375,2022-09-09,1000000,992553.1417,1065839.293,16816.894000000033,1082656.1870000002,82656.18700000015,0.082656
376,2022-09-12,1000000,992553.1417,1072987.8128,16816.894000000033,1089804.7068,89804.70680000004,0.089805
377,2022-09-13,1000000,992553.1417,1043227.8943,16816.894000000033,1060044.7883000001,60044.78830000013,0.060045
378,2022-09-14,1000000,992553.1417,1043017.9448,16816.894000000033,1059834.8388,59834.83880000003,0.059835
379,2022-09-15,1000000,992553.1417,1033188.6116,16816.894000000033,1050005.5056,50005.50560000003,0.050006
380,2022-09-16,1000000,992553.1417,1030974.7988,16816.894000000033,1047791.6928000001,47791.69280000008,0.047792
381,2022-09-19,1000000,992553.1417,1037620.4166,16816.894000000033,1054437.3106,54437.31059999997,0.054437
382,2022-09-20,1000000,992553.1417,1027016.9457,16816.894000000033,1043833.8397000001,43833.83970000013,0.043834
383,2022-09-21,1000000,992553.1417,1017084.8792,16816.894000000033,1033901.7732,33901.773200000054,0.033902
384,2022-09-22,1000000,992553.1417,1016236.9556,16816.894000000033,1033053.8496000001,33053.849600000074,0.033054
385,2022-09-23,1000000,992553.1417,1003601.916,16816.894000000033,1020418.81,20418.810000000056,0.020419
386,2022-09-26,1000000,992553.1417,986652.048,16816.894000000033,1003468.942,3468.942000000039,0.003469
387,2022-09-27,1000000,992553.1417,974306.8108,16816.894000000033,991123.7048000001,-8876.295199999935,-0.008876
388,2022-09-28,1000000,992553.1417,988203.6358,16816.894000000033,1005020.5298000001,5020.529800000135,0.005021
389,2022-09-29,1000000,992553.1417,964500.1304,16816.894000000033,981317.0244000001,-18682.97559999989,-0.018683
390,2022-09-30,1000000,992553.1417,952529.1331,16816.894000000033,969346.0271000001,-30653.972899999935,-0.030654
391,2022-10-03,1000000,992553.1417,971137.8094,16816.894000000033,987954.7034000001,-12045.296599999885,-0.012045
392,2022-10-04,1000000,938337.0171,964072.5375,43951.2637,1008023.8012,8023.801199999987,0.008024
393,2022-10-05,1000000,938337.0171,966237.7525,43951.2637,1010189.0162,10189.016199999955,0.010189
394,2022-10-06,1000000,938337.0171,956031.1449,43951.2637,999982.4086,-17.5914000000339,-1.8e-05
395,2022-10-07,1000000,938337.0171,945180.8258,43951.2637,989132.0895,-10867.910499999998,-0.010868
